Nifty IT,Nifty Media,Nifty Private Bank,Nifty Realty,Nifty CPSE,Nifty REITs & InvITs,Nifty PSU Bank,Nifty Bank,Nifty Auto,Nifty FMCG,Nifty Metal,Nifty Consumer Durables,Nifty Oil and Gas,Nifty Capital Markets,Nifty Midcap Liquid 15,Nifty100 Liquid 15,Nifty Cement,Nifty India Railways PSU,Nifty India Tourism,Nifty50 Shariah,Nifty India Defence,Nifty Chemicals,Nifty Financial Services,Nifty Financial Services 25/50,Nifty Healthcare,Nifty Pharma,Nifty MidSmall IT & Telecom,Nifty PSE,Nifty India Internet,Nifty Shariah 25,Nifty Financial Services Ex Bank,Nifty MidSmall Healthcare,Nifty Commodities,Nifty India Consumption,Nifty India Digital,Nifty Infrastructure,Nifty MidSmall India Consumption,Nifty MNC,Nifty Mobility,Nifty Non-Cyclical Consumer,Nifty Services Sector,Nifty Transportation & Logistics,Nifty MidSmall Financial Services,Nifty Core Housing,Nifty EV & New Age Automotive,Nifty India Select 5 Corporate Groups (MAATR),Nifty Waves,Nifty Energy,Nifty500 Healthcare,Nifty Conglomerate 50,Nifty Housing,Nifty100 ESG Sector Leaders,Nifty India Manufacturing,Nifty India New Age Consumption,Nifty500 Multicap India Manufacturing 50:30:20,Nifty500 Multicap Infrastructure 50:30:20,Nifty Rural,Nifty100 Enhanced ESG,Nifty100 ESG,Nifty India Infrastructure & Logistics,Nifty IPO,Nifty500 Shariah,Nifty SME Emerge,OTHERS
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LICI,GLAND,RELIANCE,BRITANNIA,TCS,IOC,IRCTC,VEDL,IOC,BRITANNIA,APOLLOHOSP,APOLLOTYRE,BSE,GRASIM,TATACHEM,TATACONSUM,ZEEMEDIA,ENRIN,LUPIN,ULTRACEMCO,SBIN,ETERNAL,PIIND,AMBER,INOXWIND,INDIGO,PIIND,TORNTPHARM,TORNTPHARM,SIGNATURE,PWL,SAGILITY,BOSS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LICHSGFIN,ALKEM,ONGC,ITC,IRCTC,RELIANCE,RADICO,BRITANNIA,RELIANCE,ITC,BSE,IRCTC,ABCAPITAL,LICHSGFIN,TVSMOTOR,IDEA,TVVISION,IREDA,WOCKPHARMA,TMPV,DIXON,BAJFINANCE,KEI,SOBHA,PIIND,SUNDRMFAST,PNBHOUSING,LTM,LTM,TITAGARH,STYL,RRKABEL,CBAZAAR,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RECLTD,GRANULES,OIL,HAVELLS,PERSISTENT,ONGC,ALKEM,GLAND,ATGL,HAVELLS,TCS,MAZDOCK,MANAPPURAM,HAVELLS,JWL,AWL,AQYLON,BPCL,ONESOURCE,LTF,ULTRACEMCO,CGPOWER,APLAPOLLO,360ONE,AMBER,EIHOTEL,JKCEMENT,SHRIRAMFIN,SHRIRAMFIN,ZENTEC,EXCELSOFT,JUBLINGREA,ALCODIS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LICHSGFIN,LODHA,SONACOMS,TECHM,TIPSFILMS,MGL,IPCALAB,BAJAJ-AUTO,ICICIBANK,HCLTECH,JSWSTEEL,PAYTM,APLAPOLLO,JPPOWER,BAJFINANCE,ABB,ABB,NHPC,AHCL,JUBLPHARMA,PROLIFE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOTHERSON,ADANIENT,DEN,SIEMENS,JBCHEPHARM,ADANIPORTS,FEDERALBNK,JSWENERGY,CGPOWER,MOTILALOFS,JSWSTEEL,KIMS,SUNDARMFIN,ASIANPAINT,ASIANPAINT,TTML,JARO,NESTLEIND,MYMUDRA,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEROMOTOCO,ADANIGREEN,ZEEL,HINDPETRO,PFIZER,M&MFIN,PRESTIGE,TRENT,UPL,TRENT,PPLPHARMA,ASHOKLEY,UPL,ETERNAL,ETERNAL,IRB,CLEANMAX,HSCL,VR,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARUTI,TCS,SIGNPOST,ADANIGREEN,NEULANDLAB,JIOFIN,JSL,WIPRO,CROMPTON,CROMPTON,ARE&M,JYOTICNC,TORNTPOWER,JSWSTEEL,JSWSTEEL,BHARTIARTL,GEMAROMA,GAIL,BLUEWATER,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RELIANCE,ABCAPITAL,CINELINE,GSPL,ZYDUSLIFE,JSL,POLYCAB,ULTRACEMCO,FLUOROCHEM,MANYAVAR,UPL,AEGISLOG,JSWENERGY,BAJAJHLDNG,BAJAJHLDNG,NTPC,SHRINGARMS,HINDALCO,MILTON,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACC,PFOCUS,CESC,APOLLOHOSP,BAJAJFINSV,SAIL,ICICIBANK,DIXON,DIXON,LAURUSLABS,LEMONTREE,DALBHARAT,IRFC,IRFC,INDIGO,SOLARWORLD,MARICO,SOTAC,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABFRL,RKSWAMY,SUZLON,ASTRAZEN,IDEA,YESBANK,PIDILITIND,CUMMINSIND,NYKAA,CROMPTON,INOXWIND,CROMPTON,BAJFINANCE,BAJFINANCE,JPPOWER,LENSKART,POWERINDIA,TAPIFRUIT,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRASIM,BALAJITELE,IGL,GLENMARK,TECHM,ADANIGREEN,MAXHEALTH,SUNPHARMA,FIRSTCRY,DIXON,GODREJPROP,SBIN,CGPOWER,CGPOWER,GUJGASLTD,LAXMIINDIA,TITAGARH,POSITRON,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TATAINVEST,HATHWAY,IOC,FORTIS,ADANIENT,UNIONBANK,HYUNDAI,PIDILITIND,INDIAMART,SAILIFE,NCC,DIXON,HCLTECH,HCLTECH,ASHOKLEY,FABTECH,APLLTD,RAJPUTANA,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RELIANCE,SAREGAMA,RELIANCE,EMCURE,ADANIGREEN,PHOENIXLTD,HDFCLIFE,TMPV,TMPV,CUMMINSIND,KIRLOSENG,CUMMINSIND,JSWENERGY,JSWENERGY,ABB,AGARWALEYE,VGUARD,AILIMITED,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATGL,UFO,ONGC,DIVISLAB,GODREJCP,OBEROIRLTY,ADANIPORTS,LUPIN,BLS,SUNPHARMA,ARE&M,ULTRACEMCO,TRENT,TRENT,AEGISLOG,PROSTARM,PAGEIND,DCG,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OIL,DRREDDY,JUBLFOOD,BLUESTARCO,DMART,MRF,POLICYBZR,TMPV,TORNTPOWER,BANKINDIA,SBIN,SBIN,ELECON,ANTHEM,CASTROLIND,WALPAR,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATGL,AJANTPHARM,TCS,JINDALSTEL,JIOFIN,HYUNDAI,OLAELEC,LUPIN,CUMMINSIND,TMPV,WIPRO,WIPRO,INOXWIND,GANESHCP,TATATECH,RTL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABBOTINDIA,JINDALSTEL,LT,BPCL,BAJAJ-AUTO,OLECTRA,WOCKPHARMA,NBCC,HYUNDAI,ULTRACEMCO,ULTRACEMCO,TATACOMM,OSWALPUMPS,CAMPUS,GURUNANAK,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METROPOLIS,CESC,SHREECEM,ICICIGI,ENRIN,HYUNDAI,BAJAJ-AUTO,ULTRACEMCO,BAJAJ-AUTO,ICICIBANK,ICICIBANK,GODREJPROP,CANHLIFE,EXIDEIND,HRHNEXT,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LALPATHLAB,PCBL,GRASIM,BAJAJHFL,BPCL,ANANTRAJ,TATACHEM,ASTERDM,BERGEPAINT,PIDILITIND,PIDILITIND,NCC,VIKRAMSOLR,INFY,DIVYADHAN,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAINBOW,LT,LICHSGFIN,SBILIFE,AIAENG,BAJAJ-AUTO,PGEL,KPIL,HDFCLIFE,MAXHEALTH,MAXHEALTH,JKCEMENT,CAPILLARY,JINDALSAW,DPEL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLAND,GRASIM,CANBK,HINDUNILVR,ESCORTS,NAM-INDIA,JBCHEPHARM,MAXHEALTH,M&MFIN,HYUNDAI,HYUNDAI,KIRLOSENG,VIKRAN,MSUMI,IDENTICAL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALKEM,SAREGAMA,HAVELLS,SIEMENS,POLYCAB,PGEL,KAJARIACER,PRAJIND,TATACONSUM,BAJAJ-AUTO,BAJAJ-AUTO,SOBHA,BMWVENTLTD,COLPAL,JAINAM,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRANULES,RELIANCE,ATGL,TECHM,SIEMENS,BRIGADE,POLYCAB,ADANIPORTS,POONAWALLA,HDFCLIFE,HDFCLIFE,CGPOWER,ALLTIME,MEDANTA,ENFUSE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LODHA,APOLLOHOSP,HAL,DMART,WELCORP,BRIGADE,ESCORTS,ADANIPORTS,ADANIPORTS,NLCINDIA,EBGNG,TORNTPHARM,AGARWALFT,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TVSMOTOR,SUPREMEIND,PRESTIGE,CARBORUNIV,PRESTIGE,SBILIFE,DMART,DMART,ACE,PINELABS,SUNDRMFAST,DENTALKART,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADANIENT,ZYDUSLIFE,SUNTV,CHAMBLFERT,BPCL,HINDUNILVR,JIOFIN,JIOFIN,TORNTPOWER,LGEINDIA,LTM,AERON,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,BEL,IDEA,HAL,BEML,EMAMILTD,TATACONSUM,TATACONSUM,JSWENERGY,NEPHROPLUS,SHYAMMETL,MCON,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADANIGREEN,TVSMOTOR,TVSMOTOR,NEULANDLAB,MGL,IDEA,BPCL,BPCL,DALBHARAT,MEIL,COROMANDEL,PRLIND,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GODREJCP,SONACOMS,BHARTIHEXA,SUPREMEIND,ASAHIINDIA,SUPREMEIND,ICICIGI,ICICIGI,KIRLOSBROS,CPPLUS,BLUEJET,MRIL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARUTI,MOTHERSON,PHOENIXLTD,BEL,IDEA,INDIANB,BAJAJHFL,BAJAJHFL,CUMMINSIND,GKSL,SYNGENE,SAHASRA,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCS,DIVISLAB,SWIGGY,GLENMARK,APOLLOHOSP,TVSMOTOR,SBILIFE,SBILIFE,JSWINFRA,MEESHO,GUJGASLTD,MARINETRAN,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHREECEM,MARUTI,HEROMOTOCO,ATUL,FORTIS,PATANJALI,BAJAJFINSV,BAJAJFINSV,NBCC,AJAXENGG,AUROPHARMA,GREENCHEF,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRASIM,DRREDDY,JUBLFOOD,HINDPETRO,HINDPETRO,ADANIGREEN,HINDUNILVR,HINDUNILVR,ULTRACEMCO,GLOTTIS,BBTC,VASA,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRITANNIA,BLUESTARCO,MARUTI,SONACOMS,RAMCOCEM,BANDHANBNK,SIEMENS,SIEMENS,RITES,SHREEJISPG,ASTRAL,SUPREMEPWR,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IOC,JINDALSTEL,OBEROIRLTY,HEROMOTOCO,SONACOMS,GODREJCP,TECHM,TECHM,GVT&D,PNGSREVA,JYOTICNC,PRECISION,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RELIANCE,SRF,VMM,DIVISLAB,PHOENIXLTD,HEROMOTOCO,APOLLOHOSP,APOLLOHOSP,KPIL,FRACTAL,SCHAEFFLER,SANGANI,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RECLTD,LINDEINDIA,NUVAMA,MARUTI,GSPL,MARUTI,TVSMOTOR,TVSMOTOR,ANANTRAJ,VMSTMT,DEEPAKNTR,EFFWA,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAVELLS,SOLARINDS,BLUESTARCO,DRREDDY,OBEROIRLTY,BLUESTARCO,ADANIENT,ADANIENT,ENRIN,VIDYAWIRES,CONCORDBIO,TGL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KPRMILL,WHIRLPOOL,TIMKEN,ZFCVINDIA,ZEEL,PFC,PFC,NAVA,OMNI,ASIANPAINT,PURVFLEXI,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VEDL,ZEEL,WHIRLPOOL,CESC,ACC,ADANIGREEN,ADANIGREEN,ADANIPORTS,HDBFS,GILLETTE,DUGLOBAL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAZDOCK,KPRMILL,SRF,LT,SHREECEM,GODREJCP,GODREJCP,BRIGADE,SHADOWFAX,ELECON,QUICKTOUCH,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUZLON,ABFRL,GLAND,IRCTC,DABUR,MOTHERSON,MOTHERSON,PRESTIGE,TENNIND,REDINGTON,READYMIX,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IOC,IRCTC,SUZLON,GRASIM,LICI,DIVISLAB,DIVISLAB,BEML,ORKLAINDIA,RHIM,GOLDSTAR,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RELIANCE,SAREGAMA,RELIANCE,SUZLON,IRCTC,MARUTI,MARUTI,BDL,CORONA,LTTS,JAKHARIA,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALKEM,ITCHOTELS,FINCABLES,RELIANCE,GRASIM,TCS,TCS,TRITURBINE,ICICIAMC,INOXWIND,AAKAAR,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAVELLS,CHALET,ALKEM,ONGC,BRITANNIA,SHREECEM,JINDALSTEL,MGL,QUADFUTURE,USHAMART,VISAMAN,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HONAUT,HAVELLS,GRANULES,GESHIP,LICHSGFIN,LICI,SHREECEM,SIEMENS,CRIZAC,KEI,ESFL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LODHA,HINDCOPPER,OIL,ITC,GRASIM,LICI,HAL,SHANTIGOLD,NSLNISP,AESTHETIK,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAVELLS,BRITANNIA,VEDL,IDEA,BELRISE,AMBER,IPHL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANBK,GRASIM,BEL,PATELRMART,NCC,ZENITHDRUG,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IOC,BRITANNIA,BHARTIHEXA,ARIS,APLAPOLLO,CELLPOINT,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RELIANCE,CANBK,TARIL,IGCL,FORCEMOT,AMCL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ONGC,IOC,RAMCOCEM,HEXT,CHENNPETRO,PUSHPA,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RECLTD,RELIANCE,JWL,PARKHOSPS,SCI,SKP,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAVELLS,ONGC,ADANIGREEN,TRUALT,SOBHA,DECCANTRAN,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RECLTD,PHOENIXLTD,HILINFRA,CGPOWER,SHEETAL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAVELLS,GSPL,REGAAL,ARE&M,MEGATHERM,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBEROIRLTY,STALLION,RELINFRA,ETL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFCONS,CRAMC,DOMS,SAIFL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CESC,MBEL,CEATLTD,OLIL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACC,ADVANCE,ACE,SHREEKARNI,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LT,TRAVELFOOD,TORNTPOWER,MEDIORG,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHREECEM,KALPATARU,HCLTECH,MONOLITH,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTPCGREEN,AEGISVOPAK,TRENT,SLONE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRASIM,BRIGHOTEL,DALBHARAT,KORE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAZDOCK,BHARATCOAL,CROMPTON,WINNY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUZLON,AEQUS,FLUOROCHEM,SAWALIYA,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DATAPATTNS,SUDEEPPHRM,KIRLOSBROS,BALAJIPHOS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IGL,URBANCO,SYRMA,RAPPID,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRSE,SCODATUBES,DIXON,TECHLABS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GESHIP,GROWW,SAILIFE,ISHAN,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATGL,AMAGI,BSOFT,QUADPRO,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LODHA,JAINREC,ECLERX,NEWJAISA,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMARTWORKS,CUMMINSIND,MHHL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUBICON,INOXINDIA,CONNPLEX,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DENTA,BAYERCROP,MPTODAY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INDOFARM,LTFOODS,SUNTECH,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAXMIDENTL,HEG,SPPPOLY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAMBHV,FIRSTCRY,PROPEQUITY,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIDWESTLTD,NBCC,GLOBALPET,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KSHINTL,SUNPHARMA,SFML,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ULTRACEMCO,YASHOPTICS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASTERDM,PARAGON,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIDILITIND,PRESSTONIC,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVT&D,SNEHAA,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KPIL,MAXPOSURE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMPV,JYOTIGLOBL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAXHEALTH,PLADAINFO,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LUPIN,EMMIL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOCKPHARMA,UHTL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MRF,BAGDIGITAL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OLECTRA,UNILEX,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VTL,VIGOR,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HYUNDAI,SAJHOTELS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANANTRAJ,UWCSL,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENRIN,MVKAGRO,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TATACHEM,CGRAPHICS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PGEL,DIVINEHIRA,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBOTEK,KATARIA,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IPCALAB,KARNIKA,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JBCHEPHARM,CANARYS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BERGEPAINT,BEWLTD,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASF,FINBUD,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAVA,RAJINDLTD,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DMART,JIWANRAM,
